vehicle_id,enter_time_s,departure_time_s,travel_time_s,accumulated_waiting_time_s,custom_wait_s,time_loss_s,free_flow_time_s,delay_s,waiting_fraction,completed_trip,trip_status
745,260.0,2143.0,1883.0,68.0,696.0,1295.569,,,0.3696,True,completed
5512,1793.0,2144.0,351.0,30.0,83.0,278.526,,,0.2365,True,completed
6970,1587.0,2146.0,559.0,30.0,83.0,140.208,,,0.1485,True,completed
8277,1863.0,2146.0,283.0,40.0,40.0,64.91,,,0.1413,True,completed
3539,1566.0,2148.0,582.0,65.0,308.0,453.841,,,0.5292,True,completed
5528,1796.0,2148.0,352.0,29.0,79.0,272.31,,,0.2244,True,completed
5578,1287.0,2149.0,862.0,12.0,471.0,582.328,,,0.5464,True,completed
6587,1503.0,2149.0,646.0,0.0,38.0,115.859,,,0.0588,True,completed
7779,1763.0,2149.0,386.0,0.0,72.0,176.494,,,0.1865,True,completed
9135,2063.0,2149.0,86.0,0.0,0.0,5.083,,,0.0,True,completed
3550,867.0,2150.0,1283.0,19.0,457.0,580.462,,,0.3562,True,completed
1122,350.0,2151.0,1801.0,25.0,465.0,1343.745,,,0.2582,True,completed
2235,588.0,2151.0,1563.0,26.0,602.0,1170.116,,,0.3852,True,completed
3028,763.0,2151.0,1388.0,16.0,268.0,607.832,,,0.1931,True,completed
3202,798.0,2151.0,1353.0,33.0,753.0,1027.428,,,0.5565,True,completed
3535,1563.0,2151.0,588.0,61.0,314.0,435.517,,,0.534,True,completed
5102,1191.0,2151.0,960.0,8.0,93.0,171.333,,,0.0969,True,completed
8031,1811.0,2151.0,340.0,1.0,21.0,94.989,,,0.0618,True,completed
8953,2020.0,2151.0,131.0,10.0,10.0,21.812,,,0.0763,True,completed
7036,1603.0,2152.0,549.0,27.0,49.0,96.343,,,0.0893,True,completed
1134,354.0,2153.0,1799.0,17.0,663.0,1211.609,,,0.3685,True,completed
1721,481.0,2153.0,1672.0,34.0,1020.0,1387.893,,,0.61,True,completed
27,1.0,2153.0,2152.0,26.0,475.0,1242.581,,,0.2207,True,completed
5819,1337.0,2153.0,816.0,32.0,640.0,712.473,,,0.7843,True,completed
936,303.0,2154.0,1851.0,16.0,698.0,1365.492,,,0.3771,True,completed
4878,1143.0,2155.0,1012.0,0.0,24.0,285.488,,,0.0237,True,completed
7685,1743.0,2155.0,412.0,36.0,313.0,327.106,,,0.7597,True,completed
1157,361.0,2156.0,1795.0,15.0,659.0,1209.559,,,0.3671,True,completed
5501,1267.0,2157.0,890.0,0.0,5.0,156.419,,,0.0056,True,completed
7242,1647.0,2158.0,511.0,0.0,0.0,125.339,,,0.0,True,completed
2093,829.0,2159.0,1330.0,11.0,575.0,1101.151,,,0.4323,True,completed
1261,374.0,2160.0,1786.0,26.0,470.0,1204.439,,,0.2632,True,completed
1934,526.0,2160.0,1634.0,24.0,509.0,1228.43,,,0.3115,True,completed
8257,1863.0,2160.0,297.0,16.0,68.0,129.915,,,0.229,True,completed
7409,1683.0,2161.0,478.0,0.0,15.0,56.672,,,0.0314,True,completed
2782,1213.0,2162.0,949.0,19.0,187.0,422.364,,,0.197,True,completed
8159,1842.0,2162.0,320.0,0.0,21.0,54.155,,,0.0656,True,completed
9101,2052.0,2164.0,112.0,0.0,0.0,11.408,,,0.0,True,completed
7412,1683.0,2165.0,482.0,0.0,11.0,140.818,,,0.0228,True,completed
7163,1625.0,2167.0,542.0,3.0,98.0,159.374,,,0.1808,True,completed
7119,1622.0,2168.0,546.0,0.0,31.0,91.524,,,0.0568,True,completed
7233,1646.0,2168.0,522.0,1.0,24.0,81.775,,,0.046,True,completed
9168,2067.0,2169.0,102.0,1.0,1.0,11.188,,,0.0098,True,completed
4066,963.0,2172.0,1209.0,12.0,803.0,1027.153,,,0.6642,True,completed
5516,1270.0,2173.0,903.0,19.0,255.0,622.648,,,0.2824,True,completed
7903,1793.0,2174.0,381.0,6.0,28.0,71.407,,,0.0735,True,completed
3136,783.0,2175.0,1392.0,19.0,365.0,861.369,,,0.2622,True,completed
7300,1657.0,2175.0,518.0,16.0,19.0,134.815,,,0.0367,True,completed
7489,1700.0,2176.0,476.0,7.0,38.0,83.28,,,0.0798,True,completed
2823,721.0,2178.0,1457.0,27.0,471.0,1113.698,,,0.3233,True,completed
7407,1683.0,2178.0,495.0,0.0,11.0,69.021,,,0.0222,True,completed
7413,1684.0,2178.0,494.0,0.0,137.0,203.252,,,0.2773,True,completed
7972,1803.0,2178.0,375.0,0.0,9.0,60.058,,,0.024,True,completed
5596,1287.0,2179.0,892.0,40.0,722.0,786.83,,,0.8094,True,completed
7954,1801.0,2179.0,378.0,14.0,138.0,188.007,,,0.3651,True,completed
8317,1872.0,2180.0,308.0,30.0,30.0,60.709,,,0.0974,True,completed
7438,1684.0,2182.0,498.0,0.0,8.0,169.806,,,0.0161,True,completed
7491,1702.0,2182.0,480.0,0.0,0.0,42.652,,,0.0,True,completed
1106,345.0,2183.0,1838.0,34.0,535.0,1315.146,,,0.2911,True,completed
2392,615.0,2183.0,1568.0,44.0,867.0,1200.035,,,0.5529,True,completed
4853,1192.0,2183.0,991.0,11.0,601.0,880.05,,,0.6065,True,completed
7040,1604.0,2183.0,579.0,18.0,147.0,351.556,,,0.2539,True,completed
8431,1904.0,2184.0,280.0,0.0,0.0,47.295,,,0.0,True,completed
975,311.0,2184.0,1873.0,1.0,459.0,1196.722,,,0.2451,True,completed
2247,937.0,2185.0,1248.0,40.0,780.0,1102.003,,,0.625,True,completed
5384,1247.0,2185.0,938.0,36.0,722.0,798.946,,,0.7697,True,completed
7737,1749.0,2185.0,436.0,7.0,165.0,217.365,,,0.3784,True,completed
3414,843.0,2186.0,1343.0,32.0,688.0,1176.889,,,0.5123,True,completed
7149,1623.0,2186.0,563.0,13.0,65.0,115.534,,,0.1155,True,completed
9203,2075.0,2186.0,111.0,0.0,0.0,6.46,,,0.0,True,completed
939,303.0,2186.0,1883.0,32.0,495.0,1304.172,,,0.2629,True,completed
4270,1017.0,2187.0,1170.0,0.0,718.0,772.995,,,0.6137,True,completed
2375,1004.0,2188.0,1184.0,0.0,194.0,559.527,,,0.1639,True,completed
5574,1800.0,2188.0,388.0,29.0,113.0,314.678,,,0.2912,True,completed
6451,1474.0,2188.0,714.0,7.0,129.0,207.104,,,0.1807,True,completed
2367,992.0,2189.0,1197.0,39.0,737.0,1036.672,,,0.6157,True,completed
4554,1076.0,2189.0,1113.0,29.0,285.0,657.536,,,0.2561,True,completed
4385,1256.0,2190.0,934.0,29.0,415.0,823.179,,,0.4443,True,completed
8072,1825.0,2190.0,365.0,25.0,45.0,142.972,,,0.1233,True,completed
8077,1827.0,2190.0,363.0,7.0,30.0,65.608,,,0.0826,True,completed
8080,1827.0,2190.0,363.0,0.0,6.0,67.325,,,0.0165,True,completed
2184,574.0,2191.0,1617.0,31.0,744.0,1010.813,,,0.4601,True,completed
6347,1449.0,2192.0,743.0,50.0,109.0,217.803,,,0.1467,True,completed
2078,550.0,2193.0,1643.0,10.0,619.0,1205.704,,,0.3767,True,completed
5827,1339.0,2193.0,854.0,0.0,205.0,265.041,,,0.24,True,completed
6815,1561.0,2193.0,632.0,0.0,63.0,273.46,,,0.0997,True,completed
1277,378.0,2194.0,1816.0,27.0,513.0,1253.661,,,0.2825,True,completed
3604,1584.0,2194.0,610.0,0.0,105.0,347.017,,,0.1721,True,completed
4605,1083.0,2194.0,1111.0,0.0,27.0,225.673,,,0.0243,True,completed
5614,1813.0,2196.0,383.0,25.0,105.0,301.828,,,0.2742,True,completed
7200,1636.0,2196.0,560.0,0.0,0.0,45.094,,,0.0,True,completed
1643,460.0,2197.0,1737.0,9.0,607.0,1221.697,,,0.3495,True,completed
2917,757.0,2197.0,1440.0,8.0,618.0,1226.834,,,0.4292,True,completed
2408,1022.0,2198.0,1176.0,3.0,93.0,242.802,,,0.0791,True,completed
5299,1227.0,2199.0,972.0,0.0,485.0,627.364,,,0.499,True,completed
8442,1906.0,2200.0,294.0,42.0,191.0,220.795,,,0.6497,True,completed
8455,1910.0,2201.0,291.0,13.0,87.0,117.073,,,0.299,True,completed
2620,1117.0,2203.0,1086.0,22.0,101.0,266.679,,,0.093,True,completed
8480,1921.0,2203.0,282.0,0.0,0.0,25.242,,,0.0,True,completed
7543,1708.0,2204.0,496.0,22.0,87.0,161.243,,,0.1754,True,completed
8456,1911.0,2204.0,293.0,0.0,5.0,34.27,,,0.0171,True,completed
146,63.0,2205.0,2142.0,23.0,500.0,1228.144,,,0.2334,True,completed
4397,1282.0,2205.0,923.0,23.0,405.0,791.141,,,0.4388,True,completed
8527,1923.0,2205.0,282.0,0.0,3.0,32.811,,,0.0106,True,completed
7981,1803.0,2206.0,403.0,0.0,14.0,56.214,,,0.0347,True,completed
8363,1887.0,2206.0,319.0,6.0,129.0,169.564,,,0.4044,True,completed
5313,1305.0,2207.0,902.0,34.0,580.0,822.596,,,0.643,True,completed
4023,961.0,2208.0,1247.0,5.0,730.0,897.427,,,0.5854,True,completed
1006,319.0,2209.0,1890.0,2.0,824.0,1078.937,,,0.436,True,completed
6002,1381.0,2209.0,828.0,0.0,49.0,143.217,,,0.0592,True,completed
7937,1801.0,2209.0,408.0,13.0,107.0,246.598,,,0.2623,True,completed
6625,1506.0,2210.0,704.0,58.0,225.0,486.009,,,0.3196,True,completed
7777,1762.0,2210.0,448.0,28.0,84.0,134.949,,,0.1875,True,completed
1328,387.0,2211.0,1824.0,48.0,948.0,1456.155,,,0.5197,True,completed
6940,1584.0,2212.0,628.0,0.0,3.0,114.36,,,0.0048,True,completed
7132,1623.0,2212.0,589.0,3.0,4.0,165.723,,,0.0068,True,completed
7377,1681.0,2212.0,531.0,0.0,36.0,139.319,,,0.0678,True,completed
4204,998.0,2213.0,1215.0,39.0,818.0,921.859,,,0.6733,True,completed
6943,1585.0,2213.0,628.0,30.0,132.0,391.792,,,0.2102,True,completed
2049,545.0,2214.0,1669.0,43.0,1018.0,1357.435,,,0.6099,True,completed
6406,1467.0,2214.0,747.0,51.0,92.0,212.296,,,0.1232,True,completed
4522,1067.0,2215.0,1148.0,0.0,229.0,363.113,,,0.1995,True,completed
5649,1299.0,2215.0,916.0,5.0,190.0,286.16,,,0.2074,True,completed
8150,1840.0,2215.0,375.0,66.0,210.0,228.607,,,0.56,True,completed
4274,1205.0,2216.0,1011.0,0.0,326.0,663.326,,,0.3225,True,completed
5820,1337.0,2216.0,879.0,67.0,537.0,675.696,,,0.6109,True,completed
6820,1561.0,2216.0,655.0,0.0,31.0,84.13,,,0.0473,True,completed
8611,1947.0,2216.0,269.0,6.0,23.0,49.335,,,0.0855,True,completed
9142,2067.0,2216.0,149.0,0.0,0.0,11.121,,,0.0,True,completed
5532,1275.0,2217.0,942.0,64.0,568.0,696.349,,,0.603,True,completed
7080,1619.0,2217.0,598.0,0.0,6.0,126.565,,,0.01,True,completed
8775,1983.0,2217.0,234.0,0.0,10.0,34.059,,,0.0427,True,completed
5958,1373.0,2218.0,845.0,0.0,90.0,275.722,,,0.1065,True,completed
2719,1163.0,2220.0,1057.0,37.0,613.0,892.265,,,0.5799,True,completed
5923,1361.0,2220.0,859.0,0.0,132.0,233.381,,,0.1537,True,completed
2413,1029.0,2221.0,1192.0,38.0,706.0,1007.376,,,0.5923,True,completed
4371,1028.0,2221.0,1193.0,64.0,253.0,699.239,,,0.2121,True,completed
5021,1167.0,2222.0,1055.0,9.0,75.0,279.464,,,0.0711,True,completed
2326,603.0,2223.0,1620.0,26.0,305.0,975.881,,,0.1883,True,completed
3287,1431.0,2223.0,792.0,59.0,329.0,521.988,,,0.4154,True,completed
6759,1541.0,2223.0,682.0,61.0,324.0,440.343,,,0.4751,True,completed
3777,907.0,2224.0,1317.0,33.0,641.0,1184.734,,,0.4867,True,completed
2352,604.0,2225.0,1621.0,33.0,929.0,1440.939,,,0.5731,True,completed
7508,1707.0,2225.0,518.0,0.0,9.0,118.126,,,0.0174,True,completed
8245,1864.0,2225.0,361.0,0.0,3.0,72.468,,,0.0083,True,completed
5682,1849.0,2227.0,378.0,31.0,104.0,296.411,,,0.2751,True,completed
2130,567.0,2229.0,1662.0,30.0,713.0,1300.931,,,0.429,True,completed
5293,1225.0,2229.0,1004.0,2.0,35.0,113.878,,,0.0349,True,completed
5087,1188.0,2230.0,1042.0,29.0,818.0,968.006,,,0.785,True,completed
8032,1811.0,2231.0,420.0,11.0,173.0,207.666,,,0.4119,True,completed
8216,1861.0,2231.0,370.0,0.0,8.0,38.208,,,0.0216,True,completed
8364,1887.0,2231.0,344.0,31.0,179.0,242.087,,,0.5203,True,completed
2399,1015.0,2232.0,1217.0,27.0,487.0,1041.25,,,0.4002,True,completed
3799,916.0,2232.0,1316.0,17.0,858.0,1005.567,,,0.652,True,completed
8114,1830.0,2232.0,402.0,0.0,210.0,224.996,,,0.5224,True,completed
8318,1873.0,2232.0,359.0,0.0,25.0,53.099,,,0.0696,True,completed
985,314.0,2232.0,1918.0,25.0,487.0,1318.653,,,0.2539,True,completed
5936,1366.0,2233.0,867.0,2.0,27.0,168.508,,,0.0311,True,completed
8023,1807.0,2233.0,426.0,0.0,27.0,61.339,,,0.0634,True,completed
8585,1940.0,2234.0,294.0,17.0,88.0,127.815,,,0.2993,True,completed
2614,663.0,2235.0,1572.0,33.0,1279.0,1371.892,,,0.8136,True,completed
4826,1134.0,2235.0,1101.0,9.0,488.0,558.88,,,0.4432,True,completed
98,61.0,2235.0,2174.0,26.0,474.0,1404.961,,,0.218,True,completed
1305,385.0,2237.0,1852.0,13.0,657.0,1212.615,,,0.3548,True,completed
1468,424.0,2238.0,1814.0,16.0,639.0,1142.304,,,0.3523,True,completed
5690,1856.0,2238.0,382.0,23.0,97.0,294.595,,,0.2539,True,completed
5776,1871.0,2238.0,367.0,25.0,87.0,290.314,,,0.2371,True,completed
3692,901.0,2239.0,1338.0,25.0,990.0,1048.782,,,0.7399,True,completed
9152,2067.0,2239.0,172.0,0.0,0.0,12.388,,,0.0,True,completed
5127,1201.0,2240.0,1039.0,10.0,161.0,331.531,,,0.155,True,completed
5807,1897.0,2241.0,344.0,24.0,94.0,270.637,,,0.2733,True,completed
2741,696.0,2242.0,1546.0,24.0,602.0,1299.714,,,0.3894,True,completed
5568,1284.0,2242.0,958.0,0.0,3.0,162.229,,,0.0031,True,completed
4925,1146.0,2243.0,1097.0,0.0,65.0,225.481,,,0.0593,True,completed
8860,2002.0,2243.0,241.0,9.0,15.0,42.56,,,0.0622,True,completed
4340,1023.0,2245.0,1222.0,30.0,373.0,713.375,,,0.3052,True,completed
2596,663.0,2246.0,1583.0,24.0,880.0,1389.969,,,0.5559,True,completed
309,123.0,2246.0,2123.0,21.0,527.0,1352.048,,,0.2482,True,completed
6088,1395.0,2246.0,851.0,15.0,81.0,150.583,,,0.0952,True,completed
8987,2032.0,2248.0,216.0,17.0,28.0,63.741,,,0.1296,True,completed
3384,841.0,2249.0,1408.0,12.0,498.0,1076.176,,,0.3537,True,completed
7275,1650.0,2249.0,599.0,36.0,228.0,336.235,,,0.3806,True,completed
8733,1978.0,2249.0,271.0,1.0,6.0,38.865,,,0.0221,True,completed
3743,1656.0,2250.0,594.0,12.0,94.0,316.045,,,0.1582,True,completed
8333,1879.0,2251.0,372.0,3.0,55.0,145.877,,,0.1478,True,completed
1492,423.0,2252.0,1829.0,0.0,471.0,1184.46,,,0.2575,True,completed
6429,1467.0,2252.0,785.0,19.0,224.0,609.887,,,0.2854,True,completed
3052,768.0,2255.0,1487.0,44.0,922.0,1192.069,,,0.62,True,completed
4495,1364.0,2255.0,891.0,59.0,327.0,635.65,,,0.367,True,completed
5322,1227.0,2255.0,1028.0,0.0,449.0,548.92,,,0.4368,True,completed
3600,998.0,2256.0,1258.0,44.0,675.0,1052.434,,,0.5366,True,completed
7162,1625.0,2256.0,631.0,58.0,268.0,381.043,,,0.4247,True,completed
5876,1347.0,2257.0,910.0,26.0,117.0,208.462,,,0.1286,True,completed
6897,1566.0,2258.0,692.0,55.0,294.0,373.345,,,0.4249,True,completed
8303,1869.0,2258.0,389.0,0.0,14.0,49.905,,,0.036,True,completed
3196,794.0,2260.0,1466.0,27.0,432.0,1126.986,,,0.2947,True,completed
4833,1138.0,2260.0,1122.0,1.0,186.0,299.165,,,0.1658,True,completed
7827,1768.0,2260.0,492.0,45.0,141.0,197.63,,,0.2866,True,completed
7165,1628.0,2261.0,633.0,53.0,262.0,350.373,,,0.4139,True,completed
3513,860.0,2262.0,1402.0,69.0,753.0,1036.667,,,0.5371,True,completed
7459,1690.0,2262.0,572.0,37.0,298.0,428.26,,,0.521,True,completed
8483,1921.0,2262.0,341.0,31.0,77.0,154.215,,,0.2258,True,completed
3318,1474.0,2263.0,789.0,24.0,172.0,458.933,,,0.218,True,completed
8329,1878.0,2263.0,385.0,35.0,50.0,88.155,,,0.1299,True,completed
3428,1522.0,2264.0,742.0,24.0,292.0,505.294,,,0.3935,True,completed
3834,924.0,2264.0,1340.0,67.0,937.0,1009.255,,,0.6993,True,completed
5053,1176.0,2264.0,1088.0,75.0,818.0,858.273,,,0.7518,True,completed
7172,1628.0,2264.0,636.0,39.0,334.0,474.071,,,0.5252,True,completed
7545,1708.0,2264.0,556.0,0.0,33.0,137.222,,,0.0594,True,completed
2944,746.0,2265.0,1519.0,3.0,1063.0,1131.838,,,0.6998,True,completed
3054,768.0,2265.0,1497.0,2.0,581.0,1166.92,,,0.3881,True,completed
5652,1300.0,2265.0,965.0,24.0,226.0,330.949,,,0.2342,True,completed
5515,1270.0,2266.0,996.0,2.0,637.0,746.833,,,0.6396,True,completed
6326,1443.0,2266.0,823.0,31.0,120.0,219.468,,,0.1458,True,completed
5223,1208.0,2267.0,1059.0,8.0,63.0,291.191,,,0.0595,True,completed
577,219.0,2267.0,2048.0,23.0,626.0,1211.574,,,0.3057,True,completed
8387,1889.0,2267.0,378.0,0.0,16.0,95.66,,,0.0423,True,completed
6568,1501.0,2268.0,767.0,5.0,39.0,161.827,,,0.0508,True,completed
6713,1527.0,2268.0,741.0,13.0,41.0,113.59,,,0.0553,True,completed
7651,1741.0,2268.0,527.0,0.0,236.0,282.514,,,0.4478,True,completed
7740,1750.0,2268.0,518.0,3.0,10.0,130.864,,,0.0193,True,completed
3708,901.0,2269.0,1368.0,22.0,1083.0,1136.173,,,0.7917,True,completed
541,203.0,2272.0,2069.0,32.0,527.0,1419.026,,,0.2547,True,completed
1356,396.0,2273.0,1877.0,23.0,637.0,1182.461,,,0.3394,True,completed
3498,1535.0,2274.0,739.0,47.0,309.0,535.651,,,0.4181,True,completed
4654,1088.0,2274.0,1186.0,0.0,44.0,271.701,,,0.0371,True,completed
1460,422.0,2275.0,1853.0,18.0,686.0,1156.973,,,0.3702,True,completed
3582,1571.0,2275.0,704.0,12.0,138.0,384.475,,,0.196,True,completed
3897,935.0,2275.0,1340.0,0.0,22.0,223.013,,,0.0164,True,completed
4756,1112.0,2275.0,1163.0,0.0,29.0,122.839,,,0.0249,True,completed
5925,1362.0,2275.0,913.0,23.0,145.0,276.94,,,0.1588,True,completed
7550,1711.0,2275.0,564.0,0.0,15.0,59.634,,,0.0266,True,completed
8650,1951.0,2275.0,324.0,0.0,11.0,35.538,,,0.034,True,completed
1537,436.0,2276.0,1840.0,29.0,530.0,1400.575,,,0.288,True,completed
5744,1323.0,2276.0,953.0,22.0,351.0,457.199,,,0.3683,True,completed
1336,387.0,2277.0,1890.0,42.0,727.0,1304.774,,,0.3847,True,completed
3467,847.0,2277.0,1430.0,30.0,766.0,1268.011,,,0.5357,True,completed
3514,1545.0,2277.0,732.0,21.0,269.0,490.572,,,0.3675,True,completed
9043,2042.0,2277.0,235.0,0.0,3.0,31.959,,,0.0128,True,completed
4200,997.0,2279.0,1282.0,16.0,96.0,507.444,,,0.0749,True,completed
9386,2113.0,2279.0,166.0,35.0,47.0,69.283,,,0.2831,True,completed
1156,361.0,2280.0,1919.0,30.0,687.0,1282.484,,,0.358,True,completed
7939,1801.0,2280.0,479.0,41.0,186.0,285.465,,,0.3883,True,completed
3240,1423.0,2281.0,858.0,0.0,200.0,395.082,,,0.2331,True,completed
4447,1333.0,2281.0,948.0,27.0,438.0,846.873,,,0.462,True,completed
4598,1081.0,2281.0,1200.0,33.0,797.0,875.653,,,0.6642,True,completed
4766,1116.0,2281.0,1165.0,0.0,428.0,563.236,,,0.3674,True,completed
4884,1143.0,2281.0,1138.0,40.0,449.0,554.108,,,0.3946,True,completed
4923,1585.0,2283.0,698.0,28.0,367.0,621.704,,,0.5258,True,completed
6263,1441.0,2283.0,842.0,41.0,44.0,164.954,,,0.0523,True,completed
8778,1984.0,2283.0,299.0,0.0,38.0,104.67,,,0.1271,True,completed
7622,1734.0,2284.0,550.0,0.0,26.0,110.509,,,0.0473,True,completed
137,63.0,2285.0,2222.0,25.0,546.0,1372.178,,,0.2457,True,completed
8576,1935.0,2285.0,350.0,1.0,36.0,76.102,,,0.1029,True,completed
4666,1092.0,2286.0,1194.0,46.0,910.0,990.185,,,0.7621,True,completed
4683,1461.0,2286.0,825.0,21.0,243.0,551.724,,,0.2945,True,completed
7650,1741.0,2286.0,545.0,0.0,20.0,126.635,,,0.0367,True,completed
5794,1890.0,2287.0,397.0,25.0,110.0,315.91,,,0.2771,True,completed
5955,1372.0,2287.0,915.0,21.0,400.0,510.867,,,0.4372,True,completed
6740,1536.0,2287.0,751.0,0.0,98.0,164.346,,,0.1305,True,completed
8522,1923.0,2288.0,365.0,0.0,39.0,75.431,,,0.1068,True,completed
9146,2067.0,2288.0,221.0,8.0,8.0,38.032,,,0.0362,True,completed
1655,464.0,2289.0,1825.0,24.0,619.0,1363.878,,,0.3392,True,completed
5933,1366.0,2289.0,923.0,6.0,39.0,286.853,,,0.0423,True,completed
6238,1434.0,2289.0,855.0,18.0,332.0,425.384,,,0.3883,True,completed
4377,1030.0,2290.0,1260.0,41.0,949.0,1003.443,,,0.7532,True,completed
5514,1270.0,2290.0,1020.0,0.0,17.0,128.099,,,0.0167,True,completed
2876,1248.0,2291.0,1043.0,0.0,66.0,286.747,,,0.0633,True,completed
4637,1448.0,2291.0,843.0,14.0,232.0,506.325,,,0.2752,True,completed
9649,2187.0,2291.0,104.0,0.0,0.0,6.123,,,0.0,True,completed
2918,736.0,2292.0,1556.0,0.0,342.0,657.222,,,0.2198,True,completed
2887,1256.0,2294.0,1038.0,0.0,89.0,240.757,,,0.0857,True,completed
3490,855.0,2294.0,1439.0,4.0,295.0,579.976,,,0.205,True,completed
6873,1563.0,2294.0,731.0,0.0,53.0,195.067,,,0.0725,True,completed
9634,2181.0,2294.0,113.0,0.0,1.0,17.663,,,0.0088,True,completed
7983,1803.0,2295.0,492.0,0.0,21.0,162.601,,,0.0427,True,completed
1959,535.0,2296.0,1761.0,21.0,676.0,1383.18,,,0.3839,True,completed
5133,1201.0,2296.0,1095.0,65.0,217.0,341.717,,,0.1982,True,completed
5304,1227.0,2296.0,1069.0,67.0,600.0,698.503,,,0.5613,True,completed
6813,1561.0,2296.0,735.0,2.0,77.0,213.631,,,0.1048,True,completed
7506,1707.0,2296.0,589.0,0.0,14.0,119.158,,,0.0238,True,completed
4477,1346.0,2297.0,951.0,23.0,439.0,824.311,,,0.4616,True,completed
5959,1373.0,2297.0,924.0,13.0,410.0,508.46,,,0.4437,True,completed
8359,1887.0,2297.0,410.0,6.0,39.0,94.2,,,0.0951,True,completed
9398,2119.0,2297.0,178.0,4.0,49.0,60.663,,,0.2753,True,completed
2230,587.0,2298.0,1711.0,19.0,725.0,1332.409,,,0.4237,True,completed
4159,1135.0,2298.0,1163.0,64.0,531.0,858.668,,,0.4566,True,completed
3636,886.0,2299.0,1413.0,21.0,716.0,1246.774,,,0.5067,True,completed
6567,1502.0,2299.0,797.0,0.0,19.0,100.836,,,0.0238,True,completed
4627,1084.0,2300.0,1216.0,32.0,479.0,675.724,,,0.3939,True,completed
6537,1500.0,2302.0,802.0,14.0,145.0,288.851,,,0.1808,True,completed
8218,1861.0,2303.0,442.0,36.0,65.0,118.48,,,0.1471,True,completed
2544,661.0,2304.0,1643.0,21.0,670.0,1244.202,,,0.4078,True,completed
6418,1467.0,2305.0,838.0,15.0,528.0,566.936,,,0.6301,True,completed
3833,1689.0,2306.0,617.0,0.0,149.0,338.145,,,0.2415,True,completed
6241,1435.0,2306.0,871.0,2.0,85.0,187.872,,,0.0976,True,completed
6898,1566.0,2306.0,740.0,7.0,100.0,204.301,,,0.1351,True,completed
4203,998.0,2307.0,1309.0,30.0,920.0,976.328,,,0.7028,True,completed
6843,1564.0,2307.0,743.0,6.0,81.0,171.887,,,0.109,True,completed
8510,1921.0,2308.0,387.0,24.0,148.0,269.47,,,0.3824,True,completed
4728,1107.0,2309.0,1202.0,11.0,409.0,578.027,,,0.3403,True,completed
4954,1584.0,2309.0,725.0,0.0,151.0,460.93,,,0.2083,True,completed
7804,1767.0,2309.0,542.0,2.0,157.0,336.368,,,0.2897,True,completed
9797,2221.0,2309.0,88.0,3.0,3.0,18.702,,,0.0341,True,completed
2354,963.0,2311.0,1348.0,10.0,204.0,467.773,,,0.1513,True,completed
3560,867.0,2311.0,1444.0,28.0,659.0,898.413,,,0.4564,True,completed
8979,2029.0,2313.0,284.0,3.0,5.0,43.935,,,0.0176,True,completed
4769,1117.0,2315.0,1198.0,19.0,818.0,879.86,,,0.6828,True,completed
8424,1901.0,2315.0,414.0,20.0,29.0,67.797,,,0.07,True,completed
8654,1953.0,2318.0,365.0,1.0,8.0,43.835,,,0.0219,True,completed
2169,570.0,2319.0,1749.0,8.0,651.0,1189.043,,,0.3722,True,completed
9352,2104.0,2320.0,216.0,16.0,31.0,49.347,,,0.1435,True,completed
1995,541.0,2323.0,1782.0,30.0,696.0,1465.36,,,0.3906,True,completed
5378,1245.0,2323.0,1078.0,0.0,127.0,216.667,,,0.1178,True,completed
7093,1621.0,2323.0,702.0,0.0,112.0,184.84,,,0.1595,True,completed
9621,2175.0,2323.0,148.0,9.0,28.0,48.908,,,0.1892,True,completed
4241,1924.0,2324.0,400.0,1.0,71.0,227.817,,,0.1775,True,completed
6872,1563.0,2324.0,761.0,3.0,51.0,254.375,,,0.067,True,completed
2118,562.0,2325.0,1763.0,27.0,655.0,1418.85,,,0.3715,True,completed
3703,901.0,2325.0,1424.0,30.0,748.0,1249.485,,,0.5253,True,completed
4133,982.0,2325.0,1343.0,8.0,620.0,799.203,,,0.4617,True,completed
8103,1827.0,2325.0,498.0,5.0,21.0,74.418,,,0.0422,True,completed
8803,1983.0,2325.0,342.0,0.0,93.0,211.328,,,0.2719,True,completed
7966,1803.0,2328.0,525.0,42.0,225.0,343.523,,,0.4286,True,completed
5109,1193.0,2332.0,1139.0,19.0,496.0,623.54,,,0.4355,True,completed
2331,604.0,2333.0,1729.0,3.0,820.0,1285.98,,,0.4743,True,completed
3746,903.0,2333.0,1430.0,24.0,758.0,1274.133,,,0.5301,True,completed
5844,1900.0,2333.0,433.0,26.0,142.0,343.807,,,0.3279,True,completed
5877,1347.0,2333.0,986.0,47.0,103.0,243.528,,,0.1045,True,completed
6122,1407.0,2333.0,926.0,38.0,264.0,424.517,,,0.2851,True,completed
1722,481.0,2334.0,1853.0,21.0,647.0,1462.53,,,0.3492,True,completed
4483,1053.0,2334.0,1281.0,39.0,235.0,425.684,,,0.1835,True,completed
8289,1865.0,2334.0,469.0,37.0,207.0,299.27,,,0.4414,True,completed
9579,2163.0,2334.0,171.0,34.0,41.0,59.176,,,0.2398,True,completed
1144,357.0,2336.0,1979.0,25.0,644.0,1362.039,,,0.3254,True,completed
7739,1750.0,2336.0,586.0,4.0,90.0,173.936,,,0.1536,True,completed
3912,1744.0,2338.0,594.0,4.0,114.0,312.911,,,0.1919,True,completed
