vehicle_id,enter_time_s,departure_time_s,travel_time_s,accumulated_waiting_time_s,custom_wait_s,time_loss_s,free_flow_time_s,delay_s,waiting_fraction,completed_trip,trip_status
134481_411_0,25604.0,25715.0,111.0,38.0,38.0,90.447,,,0.3423,True,completed
172599_426_0,25608.0,25718.0,110.0,26.0,26.0,67.639,,,0.2364,True,completed
167388_425_0,25670.0,25720.0,50.0,5.0,5.0,16.244,,,0.1,True,completed
111993_401_0,25700.0,25721.0,21.0,4.0,4.0,11.227,,,0.1905,True,completed
147412_416_0,25672.0,25722.0,50.0,5.0,5.0,17.876,,,0.1,True,completed
143002_415_0,25614.0,25723.0,109.0,33.0,33.0,81.61,,,0.3028,True,completed
146142_416_0,25712.0,25724.0,12.0,0.0,0.0,3.254,,,0.0,True,completed
173616_427_0,25657.0,25724.0,67.0,22.0,22.0,36.776,,,0.3284,True,completed
142600_415_0,25659.0,25725.0,66.0,20.0,21.0,37.611,,,0.3182,True,completed
172273_426_0,25685.0,25725.0,40.0,8.0,8.0,28.067,,,0.2,True,completed
138240_412_0,25685.0,25727.0,42.0,0.0,0.0,12.573,,,0.0,True,completed
160004_421_0,25714.0,25727.0,13.0,0.0,0.0,1.512,,,0.0,True,completed
164298_422_0,25666.0,25727.0,61.0,17.0,17.0,23.98,,,0.2787,True,completed
141027_414_0,25715.0,25728.0,13.0,0.0,0.0,4.156,,,0.0,True,completed
161200_421_0,25669.0,25728.0,59.0,12.0,12.0,27.345,,,0.2034,True,completed
171772_426_0,25682.0,25728.0,46.0,0.0,1.0,18.575,,,0.0217,True,completed
185399_432_0,25621.0,25728.0,107.0,39.0,39.0,85.904,,,0.3645,True,completed
106720_399_0,25705.0,25732.0,27.0,7.0,7.0,13.43,,,0.2593,True,completed
137699_412_0,25707.0,25732.0,25.0,5.0,5.0,13.283,,,0.2,True,completed
67430_381_0,25640.0,25732.0,92.0,36.0,36.0,64.414,,,0.3913,True,completed
145274_416_0,25708.0,25733.0,25.0,6.0,6.0,13.635,,,0.24,True,completed
159332_421_0,25637.0,25734.0,97.0,31.0,31.0,63.421,,,0.3196,True,completed
79851_387_0,25723.0,25734.0,11.0,0.0,0.0,0.383,,,0.0,True,completed
139035_413_0,25717.0,25735.0,18.0,0.0,0.0,8.482,,,0.0,True,completed
156946_421_0,25610.0,25735.0,125.0,29.0,29.0,81.92,,,0.232,True,completed
160485_421_0,25699.0,25738.0,39.0,0.0,0.0,4.271,,,0.0,True,completed
81109_389_0,25697.0,25738.0,41.0,0.0,0.0,2.751,,,0.0,True,completed
145487_416_0,25639.0,25740.0,101.0,38.0,38.0,71.127,,,0.3762,True,completed
74935_386_0,25723.0,25740.0,17.0,0.0,0.0,0.603,,,0.0,True,completed
130024_409_0,25716.0,25741.0,25.0,8.0,8.0,16.981,,,0.32,True,completed
147206_416_0,25694.0,25741.0,47.0,6.0,6.0,14.469,,,0.1277,True,completed
168568_425_0,25617.0,25741.0,124.0,45.0,45.0,92.83,,,0.3629,True,completed
101521_396_0,25650.0,25742.0,92.0,40.0,41.0,82.042,,,0.4457,True,completed
165592_423_0,25698.0,25742.0,44.0,6.0,6.0,15.205,,,0.1364,True,completed
114202_402_0,25707.0,25743.0,36.0,0.0,0.0,5.914,,,0.0,True,completed
98476_395_0,25718.0,25743.0,25.0,6.0,6.0,15.252,,,0.24,True,completed
132148_410_0,25686.0,25744.0,58.0,5.0,5.0,31.034,,,0.0862,True,completed
156448_420_0,25706.0,25745.0,39.0,0.0,0.0,5.707,,,0.0,True,completed
154752_420_0,25709.0,25747.0,38.0,0.0,0.0,4.421,,,0.0,True,completed
136792_411_0,25740.0,25752.0,12.0,0.0,0.0,0.345,,,0.0,True,completed
154816_420_0,25737.0,25752.0,15.0,0.0,0.0,4.411,,,0.0,True,completed
128382_408_0,25716.0,25756.0,40.0,0.0,1.0,6.745,,,0.025,True,completed
107400_400_0,25641.0,25757.0,116.0,32.0,42.0,87.117,,,0.3621,True,completed
132718_410_0,25676.0,25757.0,81.0,24.0,24.0,51.989,,,0.2963,True,completed
175367_428_0,25717.0,25760.0,43.0,2.0,2.0,9.422,,,0.0465,True,completed
141742_415_0,25728.0,25761.0,33.0,0.0,0.0,1.813,,,0.0,True,completed
91426_392_0,25722.0,25762.0,40.0,1.0,1.0,12.19,,,0.025,True,completed
138827_413_0,25722.0,25763.0,41.0,2.0,2.0,8.816,,,0.0488,True,completed
145735_416_0,25723.0,25763.0,40.0,0.0,0.0,11.324,,,0.0,True,completed
156401_420_0,25724.0,25764.0,40.0,0.0,0.0,7.245,,,0.0,True,completed
172104_426_0,25755.0,25765.0,10.0,0.0,0.0,1.399,,,0.0,True,completed
131253_409_0,25653.0,25768.0,115.0,56.0,58.0,104.896,,,0.5043,True,completed
172682_426_0,25737.0,25770.0,33.0,10.0,10.0,21.212,,,0.303,True,completed
164009_422_0,25735.0,25771.0,36.0,0.0,0.0,1.77,,,0.0,True,completed
129132_408_0,25655.0,25772.0,117.0,50.0,51.0,107.565,,,0.4359,True,completed
131143_409_0,25735.0,25773.0,38.0,0.0,0.0,8.952,,,0.0,True,completed
144175_416_0,25707.0,25774.0,67.0,16.0,16.0,41.003,,,0.2388,True,completed
103722_397_0,25658.0,25775.0,117.0,49.0,50.0,108.383,,,0.4274,True,completed
91826_392_0,25732.0,25775.0,43.0,0.0,0.0,8.532,,,0.0,True,completed
145534_416_0,25742.0,25781.0,39.0,11.0,11.0,27.109,,,0.2821,True,completed
85853_391_0,25739.0,25781.0,42.0,0.0,0.0,5.149,,,0.0,True,completed
173889_427_0,25749.0,25784.0,35.0,0.0,0.0,2.527,,,0.0,True,completed
148872_417_0,25737.0,25789.0,52.0,6.0,6.0,12.767,,,0.1154,True,completed
160223_421_0,25753.0,25789.0,36.0,0.0,0.0,1.771,,,0.0,True,completed
123398_406_0,25664.0,25790.0,126.0,49.0,61.0,116.412,,,0.4841,True,completed
193213_435_0,25771.0,25791.0,20.0,0.0,0.0,10.085,,,0.0,True,completed
99386_396_0,25667.0,25794.0,127.0,45.0,56.0,115.316,,,0.4409,True,completed
138541_412_0,25739.0,25796.0,57.0,5.0,5.0,18.993,,,0.0877,True,completed
145192_416_0,25689.0,25796.0,107.0,41.0,41.0,95.793,,,0.3832,True,completed
159733_421_0,25718.0,25798.0,80.0,23.0,23.0,68.467,,,0.2875,True,completed
127924_407_0,25759.0,25801.0,42.0,4.0,4.0,13.506,,,0.0952,True,completed
160390_421_0,25757.0,25803.0,46.0,8.0,8.0,13.299,,,0.1739,True,completed
97088_395_0,25765.0,25803.0,38.0,1.0,1.0,9.244,,,0.0263,True,completed
148483_417_0,25760.0,25804.0,44.0,5.0,5.0,16.878,,,0.1136,True,completed
155604_420_0,25767.0,25804.0,37.0,0.0,0.0,11.779,,,0.0,True,completed
163598_422_0,25743.0,25805.0,62.0,11.0,11.0,51.334,,,0.1774,True,completed
155578_420_0,25763.0,25806.0,43.0,1.0,1.0,14.273,,,0.0233,True,completed
165056_423_0,25768.0,25807.0,39.0,0.0,0.0,8.389,,,0.0,True,completed
142101_415_0,25771.0,25809.0,38.0,0.0,0.0,6.617,,,0.0,True,completed
123430_406_0,25757.0,25810.0,53.0,12.0,12.0,41.893,,,0.2264,True,completed
150982_418_0,25751.0,25810.0,59.0,17.0,17.0,24.949,,,0.2881,True,completed
86606_391_0,25756.0,25812.0,56.0,16.0,16.0,28.264,,,0.2857,True,completed
182289_431_0,25784.0,25814.0,30.0,10.0,10.0,18.269,,,0.3333,True,completed
85490_390_0,25786.0,25818.0,32.0,8.0,8.0,21.65,,,0.25,True,completed
161062_421_0,25724.0,25820.0,96.0,18.0,18.0,68.98,,,0.1875,True,completed
90782_391_0,25720.0,25820.0,100.0,19.0,19.0,68.291,,,0.19,True,completed
160050_421_0,25739.0,25822.0,83.0,16.0,16.0,54.981,,,0.1928,True,completed
153784_420_0,25744.0,25823.0,79.0,56.0,56.0,69.001,,,0.7089,True,completed
109448_401_0,25752.0,25825.0,73.0,49.0,49.0,63.434,,,0.6712,True,completed
171227_426_0,25746.0,25825.0,79.0,58.0,58.0,68.473,,,0.7342,True,completed
130570_409_0,25771.0,25826.0,55.0,31.0,31.0,44.203,,,0.5636,True,completed
156076_420_0,25741.0,25826.0,85.0,13.0,13.0,53.115,,,0.1529,True,completed
139001_413_0,25764.0,25827.0,63.0,41.0,42.0,51.477,,,0.6667,True,completed
186072_432_0,25775.0,25830.0,55.0,16.0,16.0,26.054,,,0.2909,True,completed
158997_421_0,25792.0,25831.0,39.0,12.0,12.0,28.061,,,0.3077,True,completed
178737_430_0,25773.0,25831.0,58.0,16.0,16.0,28.28,,,0.2759,True,completed
176609_429_0,25782.0,25835.0,53.0,12.0,12.0,19.976,,,0.2264,True,completed
174965_428_0,25778.0,25836.0,58.0,15.0,15.0,24.322,,,0.2586,True,completed
81826_389_0,25825.0,25836.0,11.0,0.0,0.0,2.099,,,0.0,True,completed
130856_409_0,25808.0,25837.0,29.0,0.0,0.0,1.733,,,0.0,True,completed
174325_427_0,25788.0,25837.0,49.0,5.0,6.0,16.695,,,0.1224,True,completed
131279_410_0,25791.0,25838.0,47.0,4.0,4.0,14.546,,,0.0851,True,completed
198450_436_0,25789.0,25839.0,50.0,7.0,7.0,20.585,,,0.14,True,completed
112443_401_0,25742.0,25841.0,99.0,62.0,63.0,71.528,,,0.6364,True,completed
111313_401_0,25794.0,25847.0,53.0,3.0,3.0,12.797,,,0.0566,True,completed
148257_417_0,25827.0,25851.0,24.0,5.0,5.0,12.139,,,0.2083,True,completed
137920_412_0,25798.0,25853.0,55.0,7.0,7.0,22.896,,,0.1273,True,completed
162562_422_0,25800.0,25853.0,53.0,6.0,7.0,22.636,,,0.1321,True,completed
141170_414_0,25811.0,25854.0,43.0,2.0,2.0,14.274,,,0.0465,True,completed
132261_410_0,25822.0,25861.0,39.0,0.0,0.0,3.996,,,0.0,True,completed
163588_422_0,25829.0,25861.0,32.0,0.0,0.0,1.489,,,0.0,True,completed
141469_415_0,25832.0,25867.0,35.0,0.0,0.0,1.627,,,0.0,True,completed
164052_422_0,25834.0,25868.0,34.0,0.0,0.0,1.651,,,0.0,True,completed
105770_399_0,25864.0,25874.0,10.0,0.0,0.0,0.915,,,0.0,True,completed
158714_421_0,25861.0,25876.0,15.0,0.0,0.0,2.713,,,0.0,True,completed
108740_400_0,25866.0,25893.0,27.0,0.0,0.0,1.077,,,0.0,True,completed
168843_425_0,25860.0,25894.0,34.0,0.0,0.0,1.855,,,0.0,True,completed
147033_416_0,25868.0,25895.0,27.0,0.0,0.0,2.318,,,0.0,True,completed
125284_406_0,25866.0,25901.0,35.0,0.0,0.0,1.785,,,0.0,True,completed
182594_431_0,25862.0,25901.0,39.0,3.0,3.0,13.773,,,0.0769,True,completed
153369_420_0,25876.0,25908.0,32.0,0.0,0.0,1.569,,,0.0,True,completed
187954_433_0,25870.0,25910.0,40.0,0.0,0.0,1.915,,,0.0,True,completed
83512_390_0,25878.0,25910.0,32.0,0.0,0.0,1.428,,,0.0,True,completed
172178_426_0,25881.0,25913.0,32.0,0.0,0.0,1.481,,,0.0,True,completed
147762_416_0,25885.0,25917.0,32.0,0.0,0.0,1.436,,,0.0,True,completed
110628_401_0,25886.0,25919.0,33.0,0.0,0.0,5.298,,,0.0,True,completed
110198_401_0,25883.0,25923.0,40.0,0.0,0.0,3.476,,,0.0,True,completed
163833_422_0,25879.0,25923.0,44.0,0.0,0.0,2.384,,,0.0,True,completed
131869_410_0,25893.0,25931.0,38.0,1.0,1.0,8.658,,,0.0263,True,completed
147231_416_0,25894.0,25932.0,38.0,0.0,0.0,12.057,,,0.0,True,completed
115085_403_0,25889.0,25935.0,46.0,4.0,4.0,11.252,,,0.087,True,completed
152995_419_0,25891.0,25937.0,46.0,3.0,3.0,10.972,,,0.0652,True,completed
165160_423_0,25896.0,25938.0,42.0,0.0,0.0,8.582,,,0.0,True,completed
80499_388_0,25898.0,25938.0,40.0,0.0,0.0,6.598,,,0.0,True,completed
100734_396_0,25902.0,25939.0,37.0,0.0,0.0,10.246,,,0.0,True,completed
192205_435_0,25899.0,25940.0,41.0,0.0,0.0,9.0,,,0.0,True,completed
110659_401_0,25905.0,25941.0,36.0,0.0,0.0,7.011,,,0.0,True,completed
182638_431_0,25889.0,25941.0,52.0,12.0,12.0,22.154,,,0.2308,True,completed
99177_396_0,25907.0,25942.0,35.0,0.0,0.0,5.117,,,0.0,True,completed
82214_389_0,25903.0,25944.0,41.0,0.0,0.0,4.0,,,0.0,True,completed
152391_419_0,25909.0,25947.0,38.0,0.0,0.0,1.963,,,0.0,True,completed
195693_436_0,25912.0,25947.0,35.0,0.0,0.0,1.724,,,0.0,True,completed
110876_401_0,25915.0,25949.0,34.0,0.0,0.0,1.613,,,0.0,True,completed
190202_434_0,25918.0,25957.0,39.0,0.0,0.0,2.191,,,0.0,True,completed
155932_420_0,25920.0,25958.0,38.0,0.0,0.0,1.758,,,0.0,True,completed
108574_400_0,25945.0,25961.0,16.0,0.0,0.0,2.449,,,0.0,True,completed
127556_407_0,25954.0,25965.0,11.0,0.0,0.0,0.372,,,0.0,True,completed
108475_400_0,25942.0,25971.0,29.0,0.0,0.0,1.191,,,0.0,True,completed
125646_406_0,25960.0,25971.0,11.0,0.0,0.0,0.285,,,0.0,True,completed
138405_412_0,25971.0,25982.0,11.0,0.0,0.0,0.385,,,0.0,True,completed
139104_413_0,25950.0,25986.0,36.0,0.0,0.0,1.698,,,0.0,True,completed
149484_417_0,25957.0,25986.0,29.0,0.0,0.0,3.365,,,0.0,True,completed
140141_414_0,25946.0,25989.0,43.0,0.0,0.0,2.932,,,0.0,True,completed
159229_421_0,25950.0,25990.0,40.0,4.0,4.0,11.634,,,0.1,True,completed
132821_410_0,25938.0,25991.0,53.0,15.0,15.0,23.504,,,0.283,True,completed
200404_437_0,25957.0,25992.0,35.0,0.0,0.0,6.994,,,0.0,True,completed
146411_416_0,25964.0,25997.0,33.0,0.0,0.0,1.399,,,0.0,True,completed
158101_421_0,25963.0,25997.0,34.0,0.0,0.0,1.426,,,0.0,True,completed
173974_427_0,25982.0,26000.0,18.0,0.0,0.0,6.575,,,0.0,True,completed
118911_405_0,25968.0,26001.0,33.0,0.0,0.0,2.461,,,0.0,True,completed
109862_401_0,25994.0,26004.0,10.0,0.0,0.0,0.225,,,0.0,True,completed
111336_401_0,25966.0,26004.0,38.0,0.0,0.0,2.057,,,0.0,True,completed
107998_400_0,25970.0,26005.0,35.0,0.0,0.0,1.934,,,0.0,True,completed
102001_396_0,25974.0,26006.0,32.0,0.0,0.0,1.734,,,0.0,True,completed
95643_394_0,25966.0,26013.0,47.0,9.0,9.0,16.935,,,0.1915,True,completed
155258_420_0,25999.0,26017.0,18.0,0.0,0.0,9.14,,,0.0,True,completed
130651_409_0,25980.0,26019.0,39.0,2.0,2.0,9.129,,,0.0513,True,completed
137931_412_0,25986.0,26022.0,36.0,0.0,0.0,4.592,,,0.0,True,completed
124749_406_0,25989.0,26024.0,35.0,0.0,0.0,3.487,,,0.0,True,completed
112780_402_0,25991.0,26032.0,41.0,0.0,0.0,6.353,,,0.0,True,completed
141272_415_0,26011.0,26032.0,21.0,2.0,2.0,11.99,,,0.0952,True,completed
91248_391_0,25994.0,26032.0,38.0,0.0,0.0,6.766,,,0.0,True,completed
128887_408_0,26002.0,26033.0,31.0,10.0,10.0,20.674,,,0.3226,True,completed
120720_405_0,25992.0,26035.0,43.0,2.0,2.0,11.448,,,0.0465,True,completed
123860_406_0,25999.0,26035.0,36.0,13.0,13.0,26.286,,,0.3611,True,completed
107750_400_0,25997.0,26036.0,39.0,0.0,0.0,9.622,,,0.0,True,completed
104503_397_0,25990.0,26037.0,47.0,3.0,3.0,10.313,,,0.0638,True,completed
147039_416_0,26002.0,26038.0,36.0,0.0,0.0,6.562,,,0.0,True,completed
164943_423_0,25995.0,26038.0,43.0,0.0,0.0,10.934,,,0.0,True,completed
104991_398_0,25996.0,26040.0,44.0,0.0,0.0,11.159,,,0.0,True,completed
143450_415_0,26004.0,26040.0,36.0,0.0,0.0,8.434,,,0.0,True,completed
165168_423_0,26000.0,26041.0,41.0,0.0,0.0,11.718,,,0.0,True,completed
123353_406_0,26017.0,26042.0,25.0,8.0,8.0,14.992,,,0.32,True,completed
174745_427_0,26007.0,26042.0,35.0,0.0,0.0,5.497,,,0.0,True,completed
112364_401_0,26002.0,26043.0,41.0,0.0,0.0,7.028,,,0.0,True,completed
143271_415_0,26010.0,26043.0,33.0,0.0,0.0,5.553,,,0.0,True,completed
175059_428_0,26019.0,26045.0,26.0,5.0,5.0,10.541,,,0.1923,True,completed
184959_431_0,26004.0,26045.0,41.0,0.0,0.0,12.854,,,0.0,True,completed
151525_419_0,26021.0,26046.0,25.0,4.0,4.0,14.923,,,0.16,True,completed
114624_403_0,26023.0,26048.0,25.0,2.0,2.0,15.242,,,0.08,True,completed
168951_425_0,26009.0,26048.0,39.0,0.0,0.0,4.67,,,0.0,True,completed
118760_405_0,26006.0,26049.0,43.0,0.0,0.0,5.34,,,0.0,True,completed
193955_435_0,26025.0,26049.0,24.0,1.0,1.0,13.558,,,0.0417,True,completed
127805_407_0,26027.0,26051.0,24.0,2.0,2.0,12.364,,,0.0833,True,completed
157226_421_0,26014.0,26051.0,37.0,0.0,0.0,2.005,,,0.0,True,completed
196432_436_0,26012.0,26051.0,39.0,0.0,0.0,8.342,,,0.0,True,completed
147619_416_0,26015.0,26052.0,37.0,0.0,0.0,3.543,,,0.0,True,completed
110138_401_0,26037.0,26053.0,16.0,0.0,0.0,5.022,,,0.0,True,completed
135055_411_0,26004.0,26053.0,49.0,9.0,9.0,21.175,,,0.1837,True,completed
148337_417_0,26039.0,26054.0,15.0,0.0,0.0,4.352,,,0.0,True,completed
129239_408_0,26019.0,26058.0,39.0,0.0,0.0,8.501,,,0.0,True,completed
147371_416_0,26013.0,26059.0,46.0,0.0,1.0,11.868,,,0.0217,True,completed
145576_416_0,26026.0,26062.0,36.0,10.0,10.0,25.174,,,0.2778,True,completed
188921_434_0,26028.0,26063.0,35.0,7.0,7.0,25.247,,,0.2,True,completed
95064_393_0,26030.0,26065.0,35.0,5.0,5.0,24.841,,,0.1429,True,completed
146365_416_0,26033.0,26066.0,33.0,4.0,4.0,21.861,,,0.1212,True,completed
131381_410_0,26024.0,26068.0,44.0,6.0,6.0,15.73,,,0.1364,True,completed
190126_434_0,26043.0,26068.0,25.0,4.0,4.0,13.459,,,0.16,True,completed
114290_402_0,26029.0,26072.0,43.0,2.0,2.0,12.56,,,0.0465,True,completed
122769_406_0,26045.0,26072.0,27.0,4.0,4.0,16.824,,,0.1481,True,completed
128898_408_0,26047.0,26073.0,26.0,3.0,3.0,16.052,,,0.1154,True,completed
184170_431_0,26049.0,26075.0,26.0,3.0,3.0,16.486,,,0.1154,True,completed
123020_406_0,26051.0,26077.0,26.0,2.0,2.0,14.317,,,0.0769,True,completed
175678_428_0,26063.0,26079.0,16.0,0.0,0.0,5.08,,,0.0,True,completed
153999_420_0,26065.0,26080.0,15.0,0.0,0.0,4.734,,,0.0,True,completed
154682_420_0,26067.0,26082.0,15.0,0.0,0.0,4.601,,,0.0,True,completed
113502_402_0,26069.0,26083.0,14.0,0.0,0.0,3.809,,,0.0,True,completed
120397_405_0,26072.0,26085.0,13.0,0.0,0.0,2.368,,,0.0,True,completed
120972_405_0,26074.0,26086.0,12.0,0.0,0.0,2.043,,,0.0,True,completed
185736_432_0,26076.0,26088.0,12.0,0.0,0.0,1.239,,,0.0,True,completed
178124_430_0,26078.0,26089.0,11.0,0.0,0.0,1.04,,,0.0,True,completed
183293_431_0,26039.0,26090.0,51.0,13.0,14.0,24.422,,,0.2745,True,completed
183604_431_0,26017.0,26092.0,75.0,37.0,37.0,43.772,,,0.4933,True,completed
149395_417_0,26080.0,26093.0,13.0,0.0,0.0,0.828,,,0.0,True,completed
128717_408_0,26086.0,26101.0,15.0,0.0,1.0,4.698,,,0.0667,True,completed
137355_412_0,26087.0,26102.0,15.0,0.0,1.0,5.753,,,0.0667,True,completed
119604_405_0,26041.0,26103.0,62.0,39.0,40.0,50.311,,,0.6452,True,completed
156856_421_0,26064.0,26104.0,40.0,14.0,15.0,26.453,,,0.375,True,completed
172984_426_0,26090.0,26104.0,14.0,0.0,0.0,3.042,,,0.0,True,completed
160420_421_0,26094.0,26107.0,13.0,0.0,0.0,0.607,,,0.0,True,completed
185926_432_0,26071.0,26110.0,39.0,0.0,0.0,4.462,,,0.0,True,completed
157808_421_0,26098.0,26121.0,23.0,3.0,3.0,12.518,,,0.1304,True,completed
127709_407_0,26103.0,26122.0,19.0,0.0,0.0,8.27,,,0.0,True,completed
142839_415_0,26046.0,26122.0,76.0,35.0,35.0,43.11,,,0.4605,True,completed
163719_422_0,26107.0,26124.0,17.0,0.0,0.0,6.104,,,0.0,True,completed
147117_416_0,26109.0,26125.0,16.0,0.0,0.0,6.952,,,0.0,True,completed
198762_436_0,26095.0,26128.0,33.0,0.0,0.0,1.533,,,0.0,True,completed
198554_436_0,26090.0,26130.0,40.0,4.0,4.0,11.747,,,0.1,True,completed
173017_426_0,26128.0,26140.0,12.0,0.0,0.0,0.785,,,0.0,True,completed
173628_427_0,26130.0,26143.0,13.0,0.0,0.0,0.943,,,0.0,True,completed
186127_432_0,26132.0,26144.0,12.0,0.0,0.0,1.826,,,0.0,True,completed
201617_438_0,26134.0,26147.0,13.0,0.0,0.0,0.973,,,0.0,True,completed
173550_427_0,26138.0,26151.0,13.0,0.0,0.0,4.109,,,0.0,True,completed
179915_430_0,26128.0,26163.0,35.0,0.0,0.0,1.577,,,0.0,True,completed
182215_431_0,26151.0,26170.0,19.0,1.0,1.0,9.265,,,0.0526,True,completed
154087_420_0,26150.0,26172.0,22.0,2.0,2.0,9.798,,,0.0909,True,completed
162087_421_0,26153.0,26173.0,20.0,0.0,0.0,8.476,,,0.0,True,completed
167635_425_0,26153.0,26173.0,20.0,0.0,0.0,8.596,,,0.0,True,completed
91928_392_0,26155.0,26174.0,19.0,0.0,0.0,8.299,,,0.0,True,completed
144596_416_0,26156.0,26176.0,20.0,0.0,0.0,8.641,,,0.0,True,completed
144735_416_0,26155.0,26176.0,21.0,0.0,0.0,7.445,,,0.0,True,completed
180053_430_0,26141.0,26180.0,39.0,1.0,1.0,7.223,,,0.0256,True,completed
193009_435_0,26164.0,26180.0,16.0,0.0,0.0,4.914,,,0.0,True,completed
143722_416_0,26137.0,26181.0,44.0,2.0,2.0,8.506,,,0.0455,True,completed
141374_415_0,26144.0,26182.0,38.0,0.0,0.0,4.496,,,0.0,True,completed
132635_410_0,26148.0,26183.0,35.0,0.0,0.0,2.148,,,0.0,True,completed
187756_433_0,26157.0,26187.0,30.0,8.0,8.0,18.794,,,0.2667,True,completed
87651_391_0,26167.0,26189.0,22.0,1.0,2.0,10.753,,,0.0909,True,completed
82141_389_0,26165.0,26190.0,25.0,6.0,6.0,15.653,,,0.24,True,completed
132991_410_0,26162.0,26201.0,39.0,1.0,1.0,10.045,,,0.0256,True,completed
144456_416_0,26164.0,26203.0,39.0,0.0,0.0,2.041,,,0.0,True,completed
209386_441_0,26169.0,26204.0,35.0,0.0,0.0,1.809,,,0.0,True,completed
186295_432_0,26168.0,26207.0,39.0,0.0,0.0,3.918,,,0.0,True,completed
172508_426_0,26167.0,26210.0,43.0,19.0,19.0,32.792,,,0.4419,True,completed
175861_428_0,26165.0,26211.0,46.0,24.0,24.0,34.807,,,0.5217,True,completed
120336_405_0,26173.0,26213.0,40.0,15.0,15.0,28.279,,,0.375,True,completed
196852_436_0,26186.0,26213.0,27.0,3.0,4.0,14.755,,,0.1481,True,completed
137750_412_0,26196.0,26214.0,18.0,0.0,0.0,7.91,,,0.0,True,completed
150909_418_0,26175.0,26215.0,40.0,14.0,14.0,28.14,,,0.35,True,completed
137942_412_0,26199.0,26216.0,17.0,0.0,0.0,5.709,,,0.0,True,completed
185000_431_0,26186.0,26217.0,31.0,6.0,6.0,19.091,,,0.1935,True,completed
121160_405_0,26192.0,26218.0,26.0,3.0,3.0,15.059,,,0.1154,True,completed
174836_427_0,26173.0,26221.0,48.0,9.0,10.0,14.753,,,0.2083,True,completed
144203_416_0,26175.0,26223.0,48.0,7.0,7.0,13.456,,,0.1458,True,completed
194750_436_0,26171.0,26223.0,52.0,11.0,11.0,20.952,,,0.2115,True,completed
201408_438_0,26190.0,26224.0,34.0,0.0,0.0,5.632,,,0.0,True,completed
75906_386_0,26187.0,26229.0,42.0,0.0,0.0,8.342,,,0.0,True,completed
138028_412_0,26211.0,26230.0,19.0,1.0,1.0,8.729,,,0.0526,True,completed
119795_405_0,26205.0,26231.0,26.0,8.0,8.0,14.467,,,0.3077,True,completed
115245_403_0,26220.0,26232.0,12.0,0.0,0.0,0.868,,,0.0,True,completed
155346_420_0,26215.0,26232.0,17.0,0.0,0.0,8.201,,,0.0,True,completed
140506_414_0,26214.0,26233.0,19.0,0.0,1.0,8.12,,,0.0526,True,completed
125309_406_0,26218.0,26234.0,16.0,0.0,0.0,5.436,,,0.0,True,completed
130863_409_0,26217.0,26234.0,17.0,0.0,0.0,6.287,,,0.0,True,completed
132053_410_0,26220.0,26235.0,15.0,0.0,0.0,5.174,,,0.0,True,completed
78744_387_0,26223.0,26235.0,12.0,0.0,0.0,0.447,,,0.0,True,completed
151977_419_0,26220.0,26236.0,16.0,0.0,0.0,3.323,,,0.0,True,completed
106576_399_0,26225.0,26237.0,12.0,0.0,0.0,0.421,,,0.0,True,completed
120918_405_0,26222.0,26237.0,15.0,0.0,0.0,4.25,,,0.0,True,completed
138869_413_0,26223.0,26237.0,14.0,0.0,0.0,2.183,,,0.0,True,completed
113977_402_0,26224.0,26239.0,15.0,0.0,0.0,3.033,,,0.0,True,completed
160045_421_0,26225.0,26239.0,14.0,0.0,0.0,2.121,,,0.0,True,completed
158704_421_0,26230.0,26240.0,10.0,0.0,0.0,0.292,,,0.0,True,completed
66799_380_0,26227.0,26240.0,13.0,0.0,0.0,2.757,,,0.0,True,completed
179847_430_0,26226.0,26241.0,15.0,0.0,0.0,4.407,,,0.0,True,completed
157524_421_0,26228.0,26242.0,14.0,0.0,0.0,2.916,,,0.0,True,completed
160613_421_0,26227.0,26243.0,16.0,0.0,0.0,5.907,,,0.0,True,completed
161366_421_0,26230.0,26243.0,13.0,0.0,0.0,1.773,,,0.0,True,completed
140904_414_0,26231.0,26244.0,13.0,0.0,0.0,2.446,,,0.0,True,completed
164859_422_0,26233.0,26246.0,13.0,0.0,0.0,1.744,,,0.0,True,completed
159876_421_0,26237.0,26247.0,10.0,0.0,0.0,1.073,,,0.0,True,completed
174068_427_0,26237.0,26249.0,12.0,0.0,0.0,0.424,,,0.0,True,completed
152190_419_0,26234.0,26252.0,18.0,1.0,1.0,7.865,,,0.0556,True,completed
174976_428_0,26240.0,26252.0,12.0,0.0,0.0,1.832,,,0.0,True,completed
134487_411_0,26237.0,26254.0,17.0,0.0,0.0,5.526,,,0.0,True,completed
158001_421_0,26239.0,26256.0,17.0,0.0,0.0,5.774,,,0.0,True,completed
131968_410_0,26207.0,26260.0,53.0,12.0,12.0,19.884,,,0.2264,True,completed
84251_390_0,26219.0,26260.0,41.0,5.0,5.0,11.832,,,0.122,True,completed
117166_404_0,26221.0,26262.0,41.0,2.0,2.0,8.969,,,0.0488,True,completed
195072_436_0,26219.0,26262.0,43.0,1.0,1.0,8.962,,,0.0233,True,completed
141693_415_0,26222.0,26263.0,41.0,0.0,0.0,10.785,,,0.0,True,completed
148073_417_0,26256.0,26268.0,12.0,0.0,0.0,1.622,,,0.0,True,completed
182242_431_0,26241.0,26269.0,28.0,5.0,5.0,18.698,,,0.1786,True,completed
