vehicle_id,enter_time_s,departure_time_s,travel_time_s,accumulated_waiting_time_s,custom_wait_s,time_loss_s,free_flow_time_s,delay_s,waiting_fraction,completed_trip,trip_status
343,1211.0,1404.0,193.0,10.0,10.0,24.872,,,0.0518,True,completed
407,1346.0,1412.0,66.0,0.0,0.0,4.872,,,0.0,True,completed
354,1229.0,1414.0,185.0,5.0,5.0,21.973,,,0.027,True,completed
359,1248.0,1414.0,166.0,0.0,0.0,11.108,,,0.0,True,completed
404,1337.0,1415.0,78.0,0.0,0.0,4.879,,,0.0,True,completed
381,1292.0,1417.0,125.0,0.0,0.0,14.726,,,0.0,True,completed
348,1219.0,1420.0,201.0,0.0,0.0,11.055,,,0.0,True,completed
408,1347.0,1431.0,84.0,0.0,0.0,6.446,,,0.0,True,completed
371,1276.0,1435.0,159.0,2.0,2.0,14.937,,,0.0126,True,completed
323,1163.0,1438.0,275.0,0.0,26.0,46.976,,,0.0945,True,completed
383,1294.0,1438.0,144.0,0.0,0.0,27.552,,,0.0,True,completed
401,1329.0,1441.0,112.0,0.0,0.0,6.638,,,0.0,True,completed
349,1219.0,1444.0,225.0,0.0,0.0,15.17,,,0.0,True,completed
400,1327.0,1445.0,118.0,0.0,0.0,7.083,,,0.0,True,completed
414,1360.0,1445.0,85.0,0.0,0.0,6.509,,,0.0,True,completed
350,1220.0,1446.0,226.0,0.0,0.0,13.639,,,0.0,True,completed
395,1322.0,1446.0,124.0,0.0,0.0,5.671,,,0.0,True,completed
394,1320.0,1447.0,127.0,0.0,0.0,14.729,,,0.0,True,completed
386,1306.0,1449.0,143.0,0.0,0.0,9.585,,,0.0,True,completed
410,1350.0,1453.0,103.0,0.0,0.0,5.002,,,0.0,True,completed
369,1273.0,1457.0,184.0,0.0,0.0,24.714,,,0.0,True,completed
367,1272.0,1458.0,186.0,0.0,9.0,26.246,,,0.0484,True,completed
388,1310.0,1458.0,148.0,0.0,0.0,12.695,,,0.0,True,completed
413,1351.0,1458.0,107.0,0.0,0.0,9.243,,,0.0,True,completed
379,1289.0,1460.0,171.0,0.0,0.0,10.97,,,0.0,True,completed
382,1291.0,1461.0,170.0,0.0,0.0,12.191,,,0.0,True,completed
364,1262.0,1464.0,202.0,0.0,0.0,13.009,,,0.0,True,completed
419,1383.0,1465.0,82.0,0.0,0.0,5.87,,,0.0,True,completed
433,1410.0,1465.0,55.0,0.0,0.0,4.413,,,0.0,True,completed
373,1277.0,1469.0,192.0,0.0,0.0,13.67,,,0.0,True,completed
375,1286.0,1469.0,183.0,1.0,1.0,16.813,,,0.0055,True,completed
391,1313.0,1469.0,156.0,0.0,0.0,10.039,,,0.0,True,completed
418,1375.0,1469.0,94.0,0.0,0.0,5.923,,,0.0,True,completed
374,1281.0,1471.0,190.0,0.0,1.0,15.965,,,0.0053,True,completed
368,1272.0,1473.0,201.0,0.0,0.0,11.358,,,0.0,True,completed
417,1373.0,1476.0,103.0,0.0,0.0,5.497,,,0.0,True,completed
377,1288.0,1478.0,190.0,1.0,1.0,14.635,,,0.0053,True,completed
363,1260.0,1484.0,224.0,0.0,0.0,15.083,,,0.0,True,completed
378,1289.0,1486.0,197.0,4.0,4.0,22.084,,,0.0203,True,completed
399,1325.0,1490.0,165.0,0.0,0.0,13.561,,,0.0,True,completed
416,1365.0,1491.0,126.0,0.0,0.0,6.403,,,0.0,True,completed
380,1290.0,1495.0,205.0,0.0,0.0,15.396,,,0.0,True,completed
393,1319.0,1497.0,178.0,0.0,0.0,33.646,,,0.0,True,completed
392,1315.0,1498.0,183.0,0.0,4.0,20.523,,,0.0219,True,completed
387,1307.0,1501.0,194.0,0.0,0.0,13.885,,,0.0,True,completed
396,1322.0,1502.0,180.0,2.0,2.0,16.082,,,0.0111,True,completed
422,1386.0,1504.0,118.0,0.0,0.0,6.432,,,0.0,True,completed
431,1400.0,1504.0,104.0,0.0,0.0,7.774,,,0.0,True,completed
411,1350.0,1505.0,155.0,3.0,3.0,18.528,,,0.0194,True,completed
429,1395.0,1509.0,114.0,0.0,0.0,26.006,,,0.0,True,completed
420,1384.0,1510.0,126.0,0.0,0.0,10.863,,,0.0,True,completed
412,1352.0,1513.0,161.0,4.0,4.0,22.702,,,0.0248,True,completed
397,1322.0,1517.0,195.0,0.0,6.0,26.392,,,0.0308,True,completed
403,1333.0,1517.0,184.0,0.0,0.0,11.598,,,0.0,True,completed
398,1323.0,1518.0,195.0,0.0,3.0,23.729,,,0.0154,True,completed
454,1454.0,1521.0,67.0,0.0,0.0,5.803,,,0.0,True,completed
409,1348.0,1522.0,174.0,0.0,0.0,11.148,,,0.0,True,completed
464,1477.0,1525.0,48.0,0.0,0.0,3.776,,,0.0,True,completed
406,1344.0,1527.0,183.0,5.0,26.0,43.546,,,0.1421,True,completed
402,1329.0,1529.0,200.0,0.0,0.0,14.537,,,0.0,True,completed
389,1311.0,1530.0,219.0,0.0,0.0,14.246,,,0.0,True,completed
424,1388.0,1530.0,142.0,0.0,0.0,9.592,,,0.0,True,completed
461,1472.0,1534.0,62.0,0.0,0.0,4.397,,,0.0,True,completed
452,1453.0,1540.0,87.0,0.0,0.0,6.649,,,0.0,True,completed
421,1385.0,1548.0,163.0,0.0,0.0,10.473,,,0.0,True,completed
437,1417.0,1555.0,138.0,0.0,0.0,8.648,,,0.0,True,completed
435,1415.0,1556.0,141.0,0.0,3.0,14.973,,,0.0213,True,completed
423,1387.0,1558.0,171.0,0.0,0.0,11.049,,,0.0,True,completed
442,1431.0,1559.0,128.0,0.0,0.0,8.272,,,0.0,True,completed
462,1473.0,1559.0,86.0,0.0,0.0,5.134,,,0.0,True,completed
415,1364.0,1561.0,197.0,4.0,4.0,21.208,,,0.0203,True,completed
465,1478.0,1562.0,84.0,0.0,0.0,7.088,,,0.0,True,completed
438,1417.0,1564.0,147.0,0.0,0.0,8.75,,,0.0,True,completed
432,1402.0,1565.0,163.0,0.0,0.0,9.484,,,0.0,True,completed
468,1486.0,1571.0,85.0,0.0,0.0,8.456,,,0.0,True,completed
443,1436.0,1573.0,137.0,0.0,0.0,6.126,,,0.0,True,completed
405,1343.0,1574.0,231.0,5.0,8.0,32.595,,,0.0346,True,completed
430,1396.0,1574.0,178.0,0.0,19.0,35.297,,,0.1067,True,completed
486,1505.0,1574.0,69.0,0.0,0.0,5.496,,,0.0,True,completed
428,1394.0,1577.0,183.0,1.0,1.0,15.677,,,0.0055,True,completed
449,1447.0,1581.0,134.0,0.0,0.0,13.847,,,0.0,True,completed
426,1393.0,1584.0,191.0,0.0,0.0,11.672,,,0.0,True,completed
427,1393.0,1584.0,191.0,0.0,0.0,11.21,,,0.0,True,completed
441,1431.0,1586.0,155.0,0.0,0.0,10.62,,,0.0,True,completed
505,1538.0,1595.0,57.0,0.0,0.0,3.054,,,0.0,True,completed
434,1412.0,1603.0,191.0,0.0,0.0,15.828,,,0.0,True,completed
474,1492.0,1603.0,111.0,0.0,0.0,6.807,,,0.0,True,completed
453,1453.0,1604.0,151.0,0.0,0.0,13.631,,,0.0,True,completed
439,1421.0,1607.0,186.0,0.0,0.0,12.29,,,0.0,True,completed
518,1554.0,1609.0,55.0,0.0,0.0,4.03,,,0.0,True,completed
481,1500.0,1610.0,110.0,0.0,0.0,6.286,,,0.0,True,completed
480,1500.0,1612.0,112.0,0.0,0.0,6.52,,,0.0,True,completed
504,1537.0,1614.0,77.0,0.0,0.0,4.715,,,0.0,True,completed
446,1442.0,1615.0,173.0,0.0,0.0,15.937,,,0.0,True,completed
498,1530.0,1616.0,86.0,0.0,0.0,16.318,,,0.0,True,completed
456,1458.0,1617.0,159.0,0.0,0.0,10.912,,,0.0,True,completed
463,1474.0,1617.0,143.0,0.0,0.0,26.408,,,0.0,True,completed
444,1438.0,1618.0,180.0,0.0,0.0,13.555,,,0.0,True,completed
447,1443.0,1618.0,175.0,25.0,25.0,39.763,,,0.1429,True,completed
457,1462.0,1618.0,156.0,0.0,0.0,10.018,,,0.0,True,completed
506,1539.0,1625.0,86.0,0.0,0.0,5.564,,,0.0,True,completed
479,1499.0,1626.0,127.0,0.0,0.0,12.011,,,0.0,True,completed
466,1483.0,1629.0,146.0,0.0,0.0,9.275,,,0.0,True,completed
482,1501.0,1633.0,132.0,0.0,0.0,8.141,,,0.0,True,completed
467,1485.0,1639.0,154.0,0.0,0.0,18.454,,,0.0,True,completed
476,1494.0,1641.0,147.0,0.0,0.0,10.711,,,0.0,True,completed
436,1415.0,1644.0,229.0,0.0,0.0,15.112,,,0.0,True,completed
448,1447.0,1644.0,197.0,0.0,0.0,12.539,,,0.0,True,completed
451,1451.0,1645.0,194.0,0.0,0.0,12.577,,,0.0,True,completed
525,1561.0,1646.0,85.0,0.0,0.0,7.623,,,0.0,True,completed
493,1518.0,1650.0,132.0,0.0,2.0,13.052,,,0.0152,True,completed
455,1457.0,1652.0,195.0,0.0,0.0,12.979,,,0.0,True,completed
460,1469.0,1652.0,183.0,0.0,0.0,15.831,,,0.0,True,completed
487,1507.0,1652.0,145.0,0.0,0.0,17.028,,,0.0,True,completed
445,1441.0,1653.0,212.0,28.0,28.0,46.283,,,0.1321,True,completed
425,1392.0,1654.0,262.0,0.0,0.0,17.341,,,0.0,True,completed
472,1488.0,1654.0,166.0,0.0,0.0,10.212,,,0.0,True,completed
510,1541.0,1655.0,114.0,0.0,0.0,8.788,,,0.0,True,completed
514,1548.0,1657.0,109.0,1.0,1.0,9.703,,,0.0092,True,completed
492,1513.0,1660.0,147.0,0.0,0.0,8.178,,,0.0,True,completed
527,1566.0,1662.0,96.0,5.0,5.0,16.112,,,0.0521,True,completed
450,1448.0,1663.0,215.0,0.0,0.0,12.799,,,0.0,True,completed
488,1507.0,1665.0,158.0,0.0,0.0,9.231,,,0.0,True,completed
530,1571.0,1665.0,94.0,0.0,0.0,4.763,,,0.0,True,completed
485,1504.0,1666.0,162.0,0.0,1.0,13.263,,,0.0062,True,completed
477,1495.0,1667.0,172.0,0.0,0.0,9.792,,,0.0,True,completed
483,1502.0,1675.0,173.0,0.0,0.0,10.529,,,0.0,True,completed
499,1531.0,1677.0,146.0,0.0,0.0,17.212,,,0.0,True,completed
523,1559.0,1677.0,118.0,0.0,0.0,8.609,,,0.0,True,completed
491,1513.0,1678.0,165.0,0.0,0.0,10.332,,,0.0,True,completed
509,1541.0,1678.0,137.0,0.0,0.0,16.696,,,0.0,True,completed
484,1503.0,1679.0,176.0,0.0,0.0,11.826,,,0.0,True,completed
512,1546.0,1679.0,133.0,0.0,0.0,8.891,,,0.0,True,completed
524,1560.0,1679.0,119.0,0.0,0.0,7.183,,,0.0,True,completed
526,1562.0,1679.0,117.0,0.0,0.0,9.284,,,0.0,True,completed
528,1566.0,1679.0,113.0,0.0,0.0,6.865,,,0.0,True,completed
496,1526.0,1681.0,155.0,0.0,0.0,9.354,,,0.0,True,completed
546,1593.0,1681.0,88.0,0.0,0.0,5.121,,,0.0,True,completed
469,1486.0,1687.0,201.0,1.0,1.0,18.422,,,0.005,True,completed
552,1602.0,1687.0,85.0,0.0,0.0,6.514,,,0.0,True,completed
440,1428.0,1689.0,261.0,0.0,0.0,19.891,,,0.0,True,completed
515,1549.0,1691.0,142.0,0.0,10.0,23.697,,,0.0704,True,completed
508,1541.0,1695.0,154.0,0.0,0.0,24.246,,,0.0,True,completed
500,1533.0,1697.0,164.0,0.0,0.0,12.489,,,0.0,True,completed
495,1524.0,1699.0,175.0,0.0,1.0,16.326,,,0.0057,True,completed
555,1603.0,1704.0,101.0,0.0,0.0,6.523,,,0.0,True,completed
459,1468.0,1705.0,237.0,0.0,9.0,30.229,,,0.038,True,completed
471,1487.0,1706.0,219.0,0.0,0.0,17.557,,,0.0,True,completed
473,1491.0,1711.0,220.0,0.0,0.0,35.633,,,0.0,True,completed
521,1556.0,1711.0,155.0,0.0,0.0,9.353,,,0.0,True,completed
507,1540.0,1713.0,173.0,1.0,1.0,19.826,,,0.0058,True,completed
585,1656.0,1714.0,58.0,0.0,0.0,3.406,,,0.0,True,completed
513,1547.0,1715.0,168.0,0.0,0.0,17.731,,,0.0,True,completed
503,1535.0,1716.0,181.0,0.0,0.0,13.527,,,0.0,True,completed
538,1582.0,1716.0,134.0,5.0,7.0,19.279,,,0.0522,True,completed
490,1510.0,1718.0,208.0,0.0,0.0,34.172,,,0.0,True,completed
539,1586.0,1719.0,133.0,0.0,0.0,11.34,,,0.0,True,completed
532,1572.0,1720.0,148.0,0.0,0.0,8.693,,,0.0,True,completed
550,1601.0,1720.0,119.0,0.0,0.0,7.063,,,0.0,True,completed
502,1534.0,1721.0,187.0,0.0,0.0,11.832,,,0.0,True,completed
475,1493.0,1723.0,230.0,8.0,16.0,32.816,,,0.0696,True,completed
543,1591.0,1723.0,132.0,0.0,0.0,11.8,,,0.0,True,completed
489,1508.0,1725.0,217.0,0.0,0.0,17.233,,,0.0,True,completed
541,1590.0,1725.0,135.0,4.0,4.0,14.352,,,0.0296,True,completed
478,1497.0,1733.0,236.0,1.0,1.0,21.514,,,0.0042,True,completed
470,1486.0,1736.0,250.0,0.0,0.0,42.633,,,0.0,True,completed
517,1551.0,1738.0,187.0,0.0,0.0,14.05,,,0.0,True,completed
577,1650.0,1738.0,88.0,0.0,0.0,6.618,,,0.0,True,completed
529,1567.0,1740.0,173.0,0.0,0.0,9.391,,,0.0,True,completed
553,1603.0,1740.0,137.0,0.0,0.0,10.357,,,0.0,True,completed
561,1612.0,1740.0,128.0,1.0,1.0,15.1,,,0.0078,True,completed
590,1659.0,1740.0,81.0,0.0,0.0,4.656,,,0.0,True,completed
516,1550.0,1742.0,192.0,0.0,0.0,15.297,,,0.0,True,completed
534,1576.0,1744.0,168.0,0.0,0.0,11.835,,,0.0,True,completed
557,1607.0,1745.0,138.0,4.0,7.0,27.578,,,0.0507,True,completed
594,1663.0,1745.0,82.0,0.0,0.0,4.351,,,0.0,True,completed
531,1571.0,1746.0,175.0,0.0,1.0,16.765,,,0.0057,True,completed
560,1609.0,1749.0,140.0,10.0,10.0,20.618,,,0.0714,True,completed
566,1625.0,1749.0,124.0,0.0,0.0,8.544,,,0.0,True,completed
615,1691.0,1749.0,58.0,0.0,0.0,4.606,,,0.0,True,completed
494,1523.0,1750.0,227.0,0.0,0.0,44.541,,,0.0,True,completed
519,1555.0,1752.0,197.0,0.0,1.0,18.044,,,0.0051,True,completed
501,1534.0,1755.0,221.0,0.0,0.0,16.273,,,0.0,True,completed
545,1593.0,1755.0,162.0,0.0,0.0,32.145,,,0.0,True,completed
562,1612.0,1756.0,144.0,0.0,0.0,8.42,,,0.0,True,completed
570,1633.0,1758.0,125.0,0.0,0.0,38.731,,,0.0,True,completed
520,1556.0,1760.0,204.0,5.0,5.0,20.966,,,0.0245,True,completed
458,1467.0,1761.0,294.0,0.0,0.0,23.328,,,0.0,True,completed
536,1579.0,1761.0,182.0,0.0,0.0,11.723,,,0.0,True,completed
533,1575.0,1763.0,188.0,10.0,10.0,27.065,,,0.0532,True,completed
542,1590.0,1765.0,175.0,0.0,0.0,15.121,,,0.0,True,completed
554,1604.0,1766.0,162.0,0.0,0.0,11.667,,,0.0,True,completed
568,1631.0,1766.0,135.0,0.0,0.0,9.506,,,0.0,True,completed
612,1686.0,1773.0,87.0,0.0,0.0,8.178,,,0.0,True,completed
579,1651.0,1775.0,124.0,0.0,0.0,8.659,,,0.0,True,completed
556,1605.0,1778.0,173.0,0.0,0.0,11.604,,,0.0,True,completed
551,1602.0,1779.0,177.0,4.0,4.0,24.273,,,0.0226,True,completed
623,1701.0,1779.0,78.0,0.0,0.0,5.608,,,0.0,True,completed
596,1665.0,1784.0,119.0,0.0,0.0,7.414,,,0.0,True,completed
563,1613.0,1785.0,172.0,0.0,0.0,12.967,,,0.0,True,completed
540,1588.0,1786.0,198.0,0.0,0.0,13.613,,,0.0,True,completed
558,1607.0,1787.0,180.0,0.0,1.0,15.897,,,0.0056,True,completed
611,1685.0,1787.0,102.0,0.0,0.0,6.418,,,0.0,True,completed
497,1528.0,1788.0,260.0,0.0,1.0,27.181,,,0.0038,True,completed
511,1545.0,1791.0,246.0,0.0,0.0,31.907,,,0.0,True,completed
564,1615.0,1791.0,176.0,1.0,1.0,14.354,,,0.0057,True,completed
626,1708.0,1792.0,84.0,0.0,0.0,7.433,,,0.0,True,completed
522,1557.0,1796.0,239.0,0.0,3.0,20.619,,,0.0126,True,completed
559,1607.0,1796.0,189.0,0.0,0.0,17.855,,,0.0,True,completed
593,1662.0,1797.0,135.0,0.0,0.0,7.629,,,0.0,True,completed
645,1730.0,1800.0,70.0,0.0,0.0,5.551,,,0.0,True,completed
587,1658.0,1801.0,143.0,0.0,0.0,9.542,,,0.0,True,completed
598,1668.0,1801.0,133.0,1.0,1.0,10.916,,,0.0075,True,completed
634,1716.0,1801.0,85.0,0.0,0.0,6.494,,,0.0,True,completed
571,1633.0,1803.0,170.0,1.0,1.0,13.381,,,0.0059,True,completed
607,1682.0,1804.0,122.0,0.0,0.0,9.211,,,0.0,True,completed
628,1711.0,1804.0,93.0,0.0,0.0,8.16,,,0.0,True,completed
638,1726.0,1808.0,82.0,0.0,0.0,6.191,,,0.0,True,completed
586,1658.0,1809.0,151.0,4.0,5.0,26.381,,,0.0331,True,completed
580,1653.0,1810.0,157.0,2.0,2.0,14.635,,,0.0127,True,completed
664,1755.0,1810.0,55.0,0.0,0.0,3.169,,,0.0,True,completed
605,1681.0,1811.0,130.0,2.0,2.0,12.652,,,0.0154,True,completed
548,1597.0,1812.0,215.0,6.0,54.0,76.368,,,0.2512,True,completed
646,1732.0,1814.0,82.0,0.0,0.0,5.329,,,0.0,True,completed
625,1707.0,1815.0,108.0,0.0,0.0,10.406,,,0.0,True,completed
549,1601.0,1816.0,215.0,0.0,1.0,18.011,,,0.0047,True,completed
544,1592.0,1817.0,225.0,0.0,11.0,38.733,,,0.0489,True,completed
572,1635.0,1817.0,182.0,0.0,10.0,30.778,,,0.0549,True,completed
589,1659.0,1818.0,159.0,0.0,0.0,14.473,,,0.0,True,completed
631,1712.0,1821.0,109.0,0.0,0.0,6.361,,,0.0,True,completed
620,1699.0,1823.0,124.0,0.0,0.0,9.75,,,0.0,True,completed
619,1697.0,1824.0,127.0,0.0,0.0,8.321,,,0.0,True,completed
535,1578.0,1826.0,248.0,0.0,7.0,28.974,,,0.0282,True,completed
565,1616.0,1829.0,213.0,2.0,2.0,21.004,,,0.0094,True,completed
547,1595.0,1832.0,237.0,17.0,18.0,48.232,,,0.0759,True,completed
633,1713.0,1832.0,119.0,3.0,3.0,13.912,,,0.0252,True,completed
601,1675.0,1833.0,158.0,0.0,0.0,22.139,,,0.0,True,completed
602,1676.0,1834.0,158.0,0.0,6.0,28.797,,,0.038,True,completed
569,1633.0,1835.0,202.0,0.0,0.0,14.791,,,0.0,True,completed
691,1784.0,1836.0,52.0,0.0,0.0,2.795,,,0.0,True,completed
613,1687.0,1837.0,150.0,0.0,0.0,9.976,,,0.0,True,completed
537,1581.0,1838.0,257.0,7.0,7.0,34.572,,,0.0272,True,completed
629,1711.0,1839.0,128.0,0.0,0.0,9.44,,,0.0,True,completed
591,1661.0,1841.0,180.0,4.0,6.0,27.449,,,0.0333,True,completed
588,1659.0,1844.0,185.0,0.0,0.0,14.358,,,0.0,True,completed
576,1649.0,1845.0,196.0,0.0,0.0,10.398,,,0.0,True,completed
670,1763.0,1845.0,82.0,0.0,0.0,7.107,,,0.0,True,completed
583,1654.0,1846.0,192.0,0.0,0.0,15.915,,,0.0,True,completed
622,1699.0,1846.0,147.0,0.0,0.0,15.558,,,0.0,True,completed
614,1690.0,1849.0,159.0,0.0,0.0,16.855,,,0.0,True,completed
603,1678.0,1850.0,172.0,0.0,0.0,10.428,,,0.0,True,completed
595,1665.0,1851.0,186.0,0.0,0.0,16.602,,,0.0,True,completed
609,1683.0,1854.0,171.0,4.0,4.0,19.085,,,0.0234,True,completed
718,1805.0,1855.0,50.0,0.0,0.0,2.551,,,0.0,True,completed
575,1649.0,1856.0,207.0,0.0,0.0,12.752,,,0.0,True,completed
578,1651.0,1857.0,206.0,0.0,0.0,15.111,,,0.0,True,completed
592,1662.0,1859.0,197.0,1.0,1.0,24.654,,,0.0051,True,completed
610,1683.0,1859.0,176.0,5.0,5.0,22.563,,,0.0284,True,completed
617,1694.0,1859.0,165.0,3.0,3.0,19.066,,,0.0182,True,completed
652,1738.0,1859.0,121.0,0.0,0.0,11.341,,,0.0,True,completed
680,1774.0,1859.0,85.0,0.0,0.0,5.628,,,0.0,True,completed
687,1782.0,1859.0,77.0,0.0,0.0,3.59,,,0.0,True,completed
584,1655.0,1861.0,206.0,0.0,0.0,12.354,,,0.0,True,completed
582,1653.0,1862.0,209.0,0.0,16.0,34.983,,,0.0766,True,completed
581,1653.0,1863.0,210.0,1.0,1.0,17.375,,,0.0048,True,completed
624,1706.0,1863.0,157.0,0.0,0.0,9.401,,,0.0,True,completed
641,1727.0,1863.0,136.0,0.0,0.0,8.313,,,0.0,True,completed
573,1639.0,1866.0,227.0,2.0,2.0,25.138,,,0.0088,True,completed
636,1720.0,1866.0,146.0,0.0,0.0,13.727,,,0.0,True,completed
608,1682.0,1868.0,186.0,0.0,0.0,11.877,,,0.0,True,completed
618,1696.0,1869.0,173.0,0.0,0.0,10.18,,,0.0,True,completed
627,1709.0,1869.0,160.0,0.0,0.0,11.586,,,0.0,True,completed
635,1718.0,1869.0,151.0,0.0,0.0,7.93,,,0.0,True,completed
637,1723.0,1869.0,146.0,0.0,0.0,9.086,,,0.0,True,completed
567,1628.0,1870.0,242.0,0.0,13.0,40.015,,,0.0537,True,completed
683,1778.0,1870.0,92.0,0.0,0.0,9.193,,,0.0,True,completed
621,1699.0,1871.0,172.0,0.0,0.0,13.071,,,0.0,True,completed
721,1807.0,1874.0,67.0,2.0,2.0,9.816,,,0.0299,True,completed
600,1672.0,1876.0,204.0,0.0,0.0,15.325,,,0.0,True,completed
667,1760.0,1876.0,116.0,4.0,4.0,15.233,,,0.0345,True,completed
606,1682.0,1877.0,195.0,0.0,2.0,24.233,,,0.0103,True,completed
616,1694.0,1878.0,184.0,10.0,10.0,24.203,,,0.0543,True,completed
647,1732.0,1881.0,149.0,0.0,0.0,9.377,,,0.0,True,completed
657,1744.0,1884.0,140.0,0.0,0.0,10.993,,,0.0,True,completed
597,1668.0,1886.0,218.0,0.0,0.0,14.757,,,0.0,True,completed
651,1736.0,1886.0,150.0,2.0,2.0,17.784,,,0.0133,True,completed
690,1784.0,1886.0,102.0,2.0,2.0,11.874,,,0.0196,True,completed
715,1805.0,1886.0,81.0,0.0,0.0,10.214,,,0.0,True,completed
604,1681.0,1891.0,210.0,0.0,8.0,30.155,,,0.0381,True,completed
700,1793.0,1891.0,98.0,10.0,10.0,19.935,,,0.102,True,completed
720,1806.0,1891.0,85.0,0.0,0.0,6.959,,,0.0,True,completed
731,1816.0,1891.0,75.0,1.0,1.0,12.761,,,0.0133,True,completed
666,1758.0,1893.0,135.0,0.0,0.0,7.333,,,0.0,True,completed
688,1783.0,1895.0,112.0,0.0,0.0,12.058,,,0.0,True,completed
723,1808.0,1896.0,88.0,4.0,4.0,12.223,,,0.0455,True,completed
682,1776.0,1899.0,123.0,0.0,0.0,11.007,,,0.0,True,completed
665,1756.0,1900.0,144.0,0.0,0.0,8.419,,,0.0,True,completed
599,1669.0,1901.0,232.0,0.0,0.0,16.269,,,0.0,True,completed
766,1848.0,1904.0,56.0,0.0,0.0,3.035,,,0.0,True,completed
773,1853.0,1904.0,51.0,0.0,0.0,4.211,,,0.0,True,completed
639,1726.0,1906.0,180.0,1.0,1.0,14.596,,,0.0056,True,completed
663,1754.0,1906.0,152.0,1.0,13.0,38.388,,,0.0855,True,completed
722,1807.0,1908.0,101.0,0.0,0.0,10.848,,,0.0,True,completed
574,1648.0,1909.0,261.0,0.0,0.0,21.255,,,0.0,True,completed
685,1780.0,1910.0,130.0,0.0,0.0,7.128,,,0.0,True,completed
640,1727.0,1911.0,184.0,0.0,0.0,13.295,,,0.0,True,completed
708,1802.0,1912.0,110.0,0.0,0.0,11.729,,,0.0,True,completed
661,1750.0,1913.0,163.0,0.0,0.0,12.696,,,0.0,True,completed
668,1761.0,1914.0,153.0,0.0,0.0,10.021,,,0.0,True,completed
724,1810.0,1914.0,104.0,0.0,0.0,6.747,,,0.0,True,completed
707,1799.0,1915.0,116.0,0.0,0.0,7.691,,,0.0,True,completed
713,1803.0,1915.0,112.0,0.0,0.0,11.967,,,0.0,True,completed
689,1783.0,1916.0,133.0,0.0,1.0,21.841,,,0.0075,True,completed
662,1754.0,1917.0,163.0,0.0,0.0,10.85,,,0.0,True,completed
679,1773.0,1920.0,147.0,0.0,0.0,9.774,,,0.0,True,completed
642,1729.0,1921.0,192.0,0.0,0.0,19.242,,,0.0,True,completed
655,1742.0,1921.0,179.0,0.0,0.0,16.414,,,0.0,True,completed
737,1819.0,1921.0,102.0,0.0,0.0,5.697,,,0.0,True,completed
675,1770.0,1924.0,154.0,0.0,0.0,16.788,,,0.0,True,completed
744,1826.0,1924.0,98.0,1.0,1.0,9.286,,,0.0102,True,completed
767,1849.0,1924.0,75.0,0.0,0.0,3.988,,,0.0,True,completed
738,1820.0,1928.0,108.0,0.0,0.0,7.688,,,0.0,True,completed
763,1844.0,1928.0,84.0,0.0,0.0,6.154,,,0.0,True,completed
660,1748.0,1929.0,181.0,0.0,0.0,17.491,,,0.0,True,completed
696,1788.0,1929.0,141.0,0.0,6.0,18.666,,,0.0426,True,completed
672,1767.0,1930.0,163.0,0.0,0.0,10.517,,,0.0,True,completed
674,1768.0,1931.0,163.0,0.0,0.0,11.694,,,0.0,True,completed
755,1836.0,1931.0,95.0,0.0,0.0,5.808,,,0.0,True,completed
759,1840.0,1931.0,91.0,0.0,0.0,5.583,,,0.0,True,completed
775,1854.0,1932.0,78.0,0.0,0.0,8.565,,,0.0,True,completed
732,1816.0,1933.0,117.0,0.0,0.0,11.868,,,0.0,True,completed
742,1825.0,1935.0,110.0,0.0,0.0,7.423,,,0.0,True,completed
650,1736.0,1936.0,200.0,0.0,0.0,17.204,,,0.0,True,completed
669,1763.0,1936.0,173.0,0.0,0.0,11.616,,,0.0,True,completed
673,1768.0,1937.0,169.0,0.0,0.0,10.697,,,0.0,True,completed
656,1744.0,1941.0,197.0,2.0,2.0,26.056,,,0.0102,True,completed
768,1849.0,1941.0,92.0,1.0,1.0,12.1,,,0.0109,True,completed
653,1738.0,1946.0,208.0,0.0,0.0,22.37,,,0.0,True,completed
729,1815.0,1946.0,131.0,0.0,0.0,7.275,,,0.0,True,completed
648,1734.0,1947.0,213.0,0.0,0.0,17.092,,,0.0,True,completed
677,1772.0,1947.0,175.0,0.0,2.0,17.802,,,0.0114,True,completed
743,1826.0,1947.0,121.0,1.0,1.0,14.288,,,0.0083,True,completed
803,1881.0,1947.0,66.0,0.0,0.0,5.01,,,0.0,True,completed
649,1735.0,1949.0,214.0,0.0,0.0,15.555,,,0.0,True,completed
692,1785.0,1949.0,164.0,0.0,0.0,15.118,,,0.0,True,completed
712,1803.0,1949.0,146.0,0.0,0.0,11.51,,,0.0,True,completed
671,1765.0,1952.0,187.0,2.0,2.0,21.293,,,0.0107,True,completed
676,1772.0,1953.0,181.0,0.0,5.0,37.553,,,0.0276,True,completed
699,1792.0,1953.0,161.0,0.0,0.0,15.038,,,0.0,True,completed
826,1904.0,1955.0,51.0,0.0,0.0,3.329,,,0.0,True,completed
711,1802.0,1956.0,154.0,0.0,0.0,11.884,,,0.0,True,completed
701,1795.0,1957.0,162.0,0.0,0.0,15.944,,,0.0,True,completed
757,1837.0,1957.0,120.0,5.0,5.0,16.289,,,0.0417,True,completed
739,1822.0,1958.0,136.0,0.0,0.0,12.39,,,0.0,True,completed
